*** Dátum: 6-2-2019 ***
*** Konfigurácia kyvadla: ***
Váha:;0.063000;Dåžka lanka:;0.530000
Ubehnutý èas:;Súradnica x:;Súradnica y:;Aktuálna výchylka:;Rýchlos;Zrýchlenie:;Uhlová rýchlos:;Uhlové zrýchlenie:;Potenciálna energia:;Kinetická energia:;Perióda:;Frekvencia:
96548;0.095306;0.071086;-0.075436;0.633351;0.739325;6.061215;1.394952;0.001555;0.012636;1.460395;0.684746
96580;0.095620;0.071086;-0.075082;0.633351;0.735863;6.061296;1.388422;0.001555;0.012636;1.460395;0.684746
96612;0.095306;0.071401;-0.066014;0.638204;0.647125;6.063239;1.220990;0.001361;0.012830;1.460395;0.684746
96644;0.095306;0.071086;-0.075436;0.633351;0.739325;6.061215;1.394952;0.001555;0.012636;1.460395;0.684746
96676;0.094991;0.071086;-0.075793;0.633351;0.742818;6.061133;1.401544;0.001555;0.012636;1.460395;0.684746
96708;0.095306;0.071401;-0.066014;0.638204;0.647125;6.063239;1.220990;0.001361;0.012830;1.460395;0.684746
96740;0.095306;0.071086;-0.075436;0.633351;0.739325;6.061215;1.394952;0.001555;0.012636;1.460395;0.684746
96787;0.095620;0.071401;-0.065704;0.638204;0.644093;6.063301;1.215270;0.001361;0.012830;1.460395;0.684746
96820;0.095935;0.071086;-0.074732;0.633351;0.732434;6.061376;1.381952;0.001555;0.012636;1.460395;0.684746
96852;0.095935;0.071715;-0.056060;0.643021;0.549661;6.065083;1.037097;0.001166;0.013024;1.460395;0.684746
96884;0.096249;0.071086;-0.074384;0.633351;0.729037;6.061455;1.375542;0.001555;0.012636;1.460395;0.684746
96916;0.096564;0.071401;-0.064792;0.638204;0.635166;6.063481;1.198427;0.001361;0.012830;1.460395;0.684746
96948;0.096878;0.070772;-0.082902;0.628460;0.812335;6.059421;1.532708;0.001750;0.012441;1.460395;0.684746
96980;0.097193;0.071401;-0.064198;0.638204;0.629351;6.063598;1.187455;0.001361;0.012830;1.460395;0.684746
97012;0.097822;0.071715;-0.054532;0.643021;0.534693;6.065340;1.008855;0.001166;0.013024;1.460395;0.684746
97044;0.098136;0.071086;-0.072367;0.633351;0.709297;6.061904;1.338296;0.001555;0.012636;1.460395;0.684746
97076;0.098766;0.071715;-0.053799;0.643021;0.527510;6.065460;0.995303;0.001166;0.013024;1.460395;0.684746
97108;0.099395;0.071401;-0.062202;0.638204;0.609810;6.063981;1.150585;0.001361;0.012830;1.460395;0.684746
97155;0.100024;0.071401;-0.061654;0.638204;0.604447;6.064084;1.140467;0.001361;0.012830;1.460395;0.684746
97188;0.100024;0.071715;-0.052851;0.643021;0.518228;6.065614;0.977789;0.001166;0.013024;1.460395;0.684746
97220;0.100653;0.071715;-0.052390;0.643021;0.513708;6.065687;0.969261;0.001166;0.013024;1.460395;0.684746
97252;0.100967;0.071715;-0.052162;0.643021;0.511478;6.065723;0.965053;0.001166;0.013024;1.460395;0.684746
97284;0.101282;0.072030;-0.043283;0.647801;0.424476;6.067010;0.800899;0.000972;0.013219;1.460395;0.684746
97316;0.100967;0.072030;-0.043471;0.647801;0.426320;6.066985;0.804378;0.000972;0.013219;1.460395;0.684746
97348;0.101282;0.071715;-0.051936;0.643021;0.509267;6.065759;0.960881;0.001166;0.013024;1.460395;0.684746
97380;0.101282;0.071715;-0.051936;0.643021;0.509267;6.065759;0.960881;0.001166;0.013024;1.460395;0.684746
97412;0.100967;0.071715;-0.052162;0.643021;0.511478;6.065723;0.965053;0.001166;0.013024;1.460395;0.684746
97444;0.100653;0.071401;-0.061116;0.638204;0.599178;6.064184;1.130525;0.001361;0.012830;1.460395;0.684746
97491;0.100967;0.071401;-0.060851;0.638204;0.596578;6.064233;1.125619;0.001361;0.012830;1.460395;0.684746
97523;0.100338;0.071715;-0.052619;0.643021;0.515958;6.065651;0.973507;0.001166;0.013024;1.460395;0.684746
97556;0.099709;0.071401;-0.061927;0.638204;0.607117;6.064032;1.145503;0.001361;0.012830;1.460395;0.684746
97587;0.099080;0.071715;-0.053559;0.643021;0.525159;6.065499;0.990866;0.001166;0.013024;1.460395;0.684746
97620;0.098766;0.071401;-0.062760;0.638204;0.615268;6.063875;1.160883;0.001361;0.012830;1.460395;0.684746
97652;0.098136;0.071401;-0.063327;0.638204;0.620825;6.063766;1.171368;0.001361;0.012830;1.460395;0.684746
97684;0.097822;0.071715;-0.054532;0.643021;0.534693;6.065340;1.008855;0.001166;0.013024;1.460395;0.684746
97716;0.097193;0.071086;-0.073362;0.633351;0.719032;6.061684;1.356664;0.001555;0.012636;1.460395;0.684746
97748;0.097193;0.071715;-0.055032;0.643021;0.539591;6.065257;1.018097;0.001166;0.013024;1.460395;0.684746
97780;0.096249;0.071401;-0.065093;0.638204;0.638114;6.063422;1.203989;0.001361;0.012830;1.460395;0.684746
97812;0.096564;0.071401;-0.064792;0.638204;0.635166;6.063481;1.198427;0.001361;0.012830;1.460395;0.684746
97859;0.095935;0.071401;-0.065397;0.638204;0.641090;6.063362;1.209603;0.001361;0.012830;1.460395;0.684746
97891;0.095620;0.071715;-0.056323;0.643021;0.552238;6.065038;1.041958;0.001166;0.013024;1.460395;0.684746
97923;0.095306;0.070457;-0.094270;0.623531;0.923417;6.056362;1.742297;0.001944;0.012247;1.460395;0.684746
97955;0.095306;0.071401;-0.066014;0.638204;0.647125;6.063239;1.220990;0.001361;0.012830;1.460395;0.684746
97987;0.095306;0.071086;-0.075436;0.633351;0.739325;6.061215;1.394952;0.001555;0.012636;1.460395;0.684746
98020;0.095306;0.071086;-0.075436;0.633351;0.739325;6.061215;1.394952;0.001555;0.012636;1.460395;0.684746
98052;0.095306;0.071401;-0.066014;0.638204;0.647125;6.063239;1.220990;0.001361;0.012830;1.460395;0.684746
98084;0.095306;0.071086;-0.075436;0.633351;0.739325;6.061215;1.394952;0.001555;0.012636;1.460395;0.684746
98116;0.095620;0.071086;-0.075082;0.633351;0.735863;6.061296;1.388422;0.001555;0.012636;1.460395;0.684746
98148;0.095620;0.071086;-0.075082;0.633351;0.735863;6.061296;1.388422;0.001555;0.012636;1.460395;0.684746
98180;0.095935;0.071401;-0.065397;0.638204;0.641090;6.063362;1.209603;0.001361;0.012830;1.460395;0.684746
98227;0.096249;0.071086;-0.074384;0.633351;0.729037;6.061455;1.375542;0.001555;0.012636;1.460395;0.684746
98260;0.096249;0.071401;-0.065093;0.638204;0.638114;6.063422;1.203989;0.001361;0.012830;1.460395;0.684746
98291;0.096564;0.070457;-0.092527;0.623531;0.906391;6.056857;1.710171;0.001944;0.012247;1.460395;0.684746
98323;0.097193;0.071715;-0.055032;0.643021;0.539591;6.065257;1.018097;0.001166;0.013024;1.460395;0.684746
98355;0.097507;0.071086;-0.073027;0.633351;0.715757;6.061758;1.350485;0.001555;0.012636;1.460395;0.684746
98387;0.098136;0.071715;-0.054285;0.643021;0.532277;6.065380;1.004297;0.001166;0.013024;1.460395;0.684746
98420;0.098451;0.071715;-0.054041;0.643021;0.529883;6.065421;0.999780;0.001166;0.013024;1.460395;0.684746
98451;0.099395;0.071086;-0.071081;0.633351;0.696719;6.062184;1.314565;0.001555;0.012636;1.460395;0.684746
98484;0.099709;0.072030;-0.044241;0.647801;0.433858;6.066883;0.818601;0.000972;0.013219;1.460395;0.684746
98516;0.100024;0.071086;-0.070455;0.633351;0.690596;6.062319;1.303011;0.001555;0.012636;1.460395;0.684746
98548;0.100338;0.072030;-0.043853;0.647801;0.430056;6.066934;0.811427;0.000972;0.013219;1.460395;0.684746
98595;0.100967;0.071715;-0.052162;0.643021;0.511478;6.065723;0.965053;0.001166;0.013024;1.460395;0.684746
98627;0.100967;0.071715;-0.052162;0.643021;0.511478;6.065723;0.965053;0.001166;0.013024;1.460395;0.684746
98659;0.101282;0.072030;-0.043283;0.647801;0.424476;6.067010;0.800899;0.000972;0.013219;1.460395;0.684746
98691;0.100967;0.072030;-0.043471;0.647801;0.426320;6.066985;0.804378;0.000972;0.013219;1.460395;0.684746
98723;0.100967;0.071401;-0.060851;0.638204;0.596578;6.064233;1.125619;0.001361;0.012830;1.460395;0.684746
98755;0.100967;0.072030;-0.043471;0.647801;0.426320;6.066985;0.804378;0.000972;0.013219;1.460395;0.684746
98787;0.100967;0.072030;-0.043471;0.647801;0.426320;6.066985;0.804378;0.000972;0.013219;1.460395;0.684746
98819;0.100653;0.071401;-0.061116;0.638204;0.599178;6.064184;1.130525;0.001361;0.012830;1.460395;0.684746
98851;0.100338;0.071715;-0.052619;0.643021;0.515958;6.065651;0.973507;0.001166;0.013024;1.460395;0.684746
98883;0.100024;0.071715;-0.052851;0.643021;0.518228;6.065614;0.977789;0.001166;0.013024;1.460395;0.684746
98916;0.099395;0.071715;-0.053321;0.643021;0.522828;6.065538;0.986468;0.001166;0.013024;1.460395;0.684746
98963;0.098766;0.071715;-0.053799;0.643021;0.527510;6.065460;0.995303;0.001166;0.013024;1.460395;0.684746
98995;0.098451;0.071715;-0.054041;0.643021;0.529883;6.065421;0.999780;0.001166;0.013024;1.460395;0.684746
99027;0.098136;0.071401;-0.063327;0.638204;0.620825;6.063766;1.171368;0.001361;0.012830;1.460395;0.684746
99059;0.097507;0.071715;-0.054781;0.643021;0.537131;6.065298;1.013455;0.001166;0.013024;1.460395;0.684746
99092;0.097193;0.071401;-0.064198;0.638204;0.629351;6.063598;1.187455;0.001361;0.012830;1.460395;0.684746
99124;0.096564;0.071401;-0.064792;0.638204;0.635166;6.063481;1.198427;0.001361;0.012830;1.460395;0.684746
99156;0.096249;0.071715;-0.055799;0.643021;0.547109;6.065127;1.032281;0.001166;0.013024;1.460395;0.684746
99187;0.096249;0.071086;-0.074384;0.633351;0.729037;6.061455;1.375542;0.001555;0.012636;1.460395;0.684746
99219;0.095620;0.071715;-0.056323;0.643021;0.552238;6.065038;1.041958;0.001166;0.013024;1.460395;0.684746
99252;0.095620;0.071086;-0.075082;0.633351;0.735863;6.061296;1.388422;0.001555;0.012636;1.460395;0.684746
99284;0.095306;0.071086;-0.075436;0.633351;0.739325;6.061215;1.394952;0.001555;0.012636;1.460395;0.684746
99331;0.094991;0.071401;-0.066326;0.638204;0.650185;6.063176;1.226764;0.001361;0.012830;1.460395;0.684746
99364;0.094991;0.071401;-0.066326;0.638204;0.650185;6.063176;1.226764;0.001361;0.012830;1.460395;0.684746
99396;0.094991;0.071715;-0.056857;0.643021;0.557464;6.064947;1.051819;0.001166;0.013024;1.460395;0.684746
99428;0.095306;0.071401;-0.066014;0.638204;0.647125;6.063239;1.220990;0.001361;0.012830;1.460395;0.684746
99460;0.095620;0.071401;-0.065704;0.638204;0.644093;6.063301;1.215270;0.001361;0.012830;1.460395;0.684746
99492;0.095620;0.071086;-0.075082;0.633351;0.735863;6.061296;1.388422;0.001555;0.012636;1.460395;0.684746
99524;0.095306;0.071401;-0.066014;0.638204;0.647125;6.063239;1.220990;0.001361;0.012830;1.460395;0.684746
99556;0.095935;0.071086;-0.074732;0.633351;0.732434;6.061376;1.381952;0.001555;0.012636;1.460395;0.684746
99588;0.096249;0.071401;-0.065093;0.638204;0.638114;6.063422;1.203989;0.001361;0.012830;1.460395;0.684746
99619;0.096564;0.071401;-0.064792;0.638204;0.635166;6.063481;1.198427;0.001361;0.012830;1.460395;0.684746
99652;0.097193;0.071086;-0.073362;0.633351;0.719032;6.061684;1.356664;0.001555;0.012636;1.460395;0.684746
99700;0.097507;0.071401;-0.063905;0.638204;0.626483;6.063655;1.182044;0.001361;0.012830;1.460395;0.684746
99732;0.097822;0.071401;-0.063615;0.638204;0.623641;6.063711;1.176682;0.001361;0.012830;1.460395;0.684746
99764;0.098451;0.071086;-0.072041;0.633351;0.706110;6.061976;1.332283;0.001555;0.012636;1.460395;0.684746
99796;0.098766;0.071401;-0.062760;0.638204;0.615268;6.063875;1.160883;0.001361;0.012830;1.460395;0.684746
99828;0.099395;0.071401;-0.062202;0.638204;0.609810;6.063981;1.150585;0.001361;0.012830;1.460395;0.684746
99860;0.100024;0.071401;-0.061654;0.638204;0.604447;6.064084;1.140467;0.001361;0.012830;1.460395;0.684746
99892;0.100338;0.071715;-0.052619;0.643021;0.515958;6.065651;0.973507;0.001166;0.013024;1.460395;0.684746
99923;0.100653;0.072030;-0.043661;0.647801;0.428180;6.066960;0.807887;0.000972;0.013219;1.460395;0.684746
99955;0.100653;0.070772;-0.078562;0.628460;0.769903;6.060485;1.452646;0.001750;0.012441;1.460395;0.684746
99987;0.100967;0.071715;-0.052162;0.643021;0.511478;6.065723;0.965053;0.001166;0.013024;1.460395;0.684746
100019;0.100967;0.072030;-0.043471;0.647801;0.426320;6.066985;0.804378;0.000972;0.013219;1.460395;0.684746
100067;0.100967;0.072030;-0.043471;0.647801;0.426320;6.066985;0.804378;0.000972;0.013219;1.460395;0.684746
100100;0.100967;0.071715;-0.052162;0.643021;0.511478;6.065723;0.965053;0.001166;0.013024;1.460395;0.684746
100132;0.100967;0.071715;-0.052162;0.643021;0.511478;6.065723;0.965053;0.001166;0.013024;1.460395;0.684746
100164;0.100653;0.071401;-0.061116;0.638204;0.599178;6.064184;1.130525;0.001361;0.012830;1.460395;0.684746
100196;0.100653;0.071401;-0.061116;0.638204;0.599178;6.064184;1.130525;0.001361;0.012830;1.460395;0.684746
100228;0.100024;0.072030;-0.044046;0.647801;0.431949;6.066909;0.814998;0.000972;0.013219;1.460395;0.684746
100260;0.099709;0.071086;-0.070767;0.633351;0.693644;6.062252;1.308763;0.001555;0.012636;1.460395;0.684746
100292;0.099395;0.071715;-0.053321;0.643021;0.522828;6.065538;0.986468;0.001166;0.013024;1.460395;0.684746
100324;0.098766;0.071401;-0.062760;0.638204;0.615268;6.063875;1.160883;0.001361;0.012830;1.460395;0.684746
100356;0.098136;0.071715;-0.054285;0.643021;0.532277;6.065380;1.004297;0.001166;0.013024;1.460395;0.684746
100404;0.097822;0.071715;-0.054532;0.643021;0.534693;6.065340;1.008855;0.001166;0.013024;1.460395;0.684746
100435;0.097193;0.071401;-0.064198;0.638204;0.629351;6.063598;1.187455;0.001361;0.012830;1.460395;0.684746
100467;0.096878;0.071401;-0.064494;0.638204;0.632245;6.063540;1.192916;0.001361;0.012830;1.460395;0.684746
100500;0.096249;0.071086;-0.074384;0.633351;0.729037;6.061455;1.375542;0.001555;0.012636;1.460395;0.684746
100531;0.095935;0.071401;-0.065397;0.638204;0.641090;6.063362;1.209603;0.001361;0.012830;1.460395;0.684746
100564;0.095935;0.071086;-0.074732;0.633351;0.732434;6.061376;1.381952;0.001555;0.012636;1.460395;0.684746
100596;0.095306;0.071715;-0.056589;0.643021;0.554839;6.064993;1.046865;0.001166;0.013024;1.460395;0.684746
100627;0.095306;0.070772;-0.084855;0.628460;0.831426;6.058923;1.568729;0.001750;0.012441;1.460395;0.684746
100660;0.094991;0.071401;-0.066326;0.638204;0.650185;6.063176;1.226764;0.001361;0.012830;1.460395;0.684746
100692;0.095306;0.071715;-0.056589;0.643021;0.554839;6.064993;1.046865;0.001166;0.013024;1.460395;0.684746
100724;0.094991;0.071401;-0.066326;0.638204;0.650185;6.063176;1.226764;0.001361;0.012830;1.460395;0.684746
100771;0.094991;0.071401;-0.066326;0.638204;0.650185;6.063176;1.226764;0.001361;0.012830;1.460395;0.684746
100803;0.095306;0.071401;-0.066014;0.638204;0.647125;6.063239;1.220990;0.001361;0.012830;1.460395;0.684746
100835;0.095306;0.071401;-0.066014;0.638204;0.647125;6.063239;1.220990;0.001361;0.012830;1.460395;0.684746
100867;0.095620;0.070772;-0.084457;0.628460;0.827537;6.059026;1.561390;0.001750;0.012441;1.460395;0.684746
100900;0.095620;0.071401;-0.065704;0.638204;0.644093;6.063301;1.215270;0.001361;0.012830;1.460395;0.684746
100931;0.096249;0.071401;-0.065093;0.638204;0.638114;6.063422;1.203989;0.001361;0.012830;1.460395;0.684746
100964;0.096564;0.071401;-0.064792;0.638204;0.635166;6.063481;1.198427;0.001361;0.012830;1.460395;0.684746
100996;0.096878;0.070772;-0.082902;0.628460;0.812335;6.059421;1.532708;0.001750;0.012441;1.460395;0.684746
101027;0.097507;0.071715;-0.054781;0.643021;0.537131;6.065298;1.013455;0.001166;0.013024;1.460395;0.684746
101060;0.097822;0.071401;-0.063615;0.638204;0.623641;6.063711;1.176682;0.001361;0.012830;1.460395;0.684746
101092;0.098136;0.071715;-0.054285;0.643021;0.532277;6.065380;1.004297;0.001166;0.013024;1.460395;0.684746
101139;0.098136;0.071401;-0.063327;0.638204;0.620825;6.063766;1.171368;0.001361;0.012830;1.460395;0.684746
101172;0.099395;0.070772;-0.079957;0.628460;0.783546;6.060149;1.478389;0.001750;0.012441;1.460395;0.684746
101203;0.099709;0.071715;-0.053085;0.643021;0.520518;6.065576;0.982110;0.001166;0.013024;1.460395;0.684746
101235;0.100338;0.070772;-0.078906;0.628460;0.773269;6.060402;1.458998;0.001750;0.012441;1.460395;0.684746
101267;0.100338;0.071715;-0.052619;0.643021;0.515958;6.065651;0.973507;0.001166;0.013024;1.460395;0.684746
101299;0.100653;0.071401;-0.061116;0.638204;0.599178;6.064184;1.130525;0.001361;0.012830;1.460395;0.684746
101331;0.100653;0.071086;-0.069841;0.633351;0.684579;6.062450;1.291659;0.001555;0.012636;1.460395;0.684746
101364;0.101282;0.071715;-0.051936;0.643021;0.509267;6.065759;0.960881;0.001166;0.013024;1.460395;0.684746
101396;0.100967;0.072030;-0.043471;0.647801;0.426320;6.066985;0.804378;0.000972;0.013219;1.460395;0.684746
101428;0.100653;0.071715;-0.052390;0.643021;0.513708;6.065687;0.969261;0.001166;0.013024;1.460395;0.684746
101460;0.100967;0.071715;-0.052162;0.643021;0.511478;6.065723;0.965053;0.001166;0.013024;1.460395;0.684746
101507;0.100653;0.072030;-0.043661;0.647801;0.428180;6.066960;0.807887;0.000972;0.013219;1.460395;0.684746
101539;0.100653;0.071401;-0.061116;0.638204;0.599178;6.064184;1.130525;0.001361;0.012830;1.460395;0.684746
101571;0.100338;0.071715;-0.052619;0.643021;0.515958;6.065651;0.973507;0.001166;0.013024;1.460395;0.684746
101603;0.099709;0.072030;-0.044241;0.647801;0.433858;6.066883;0.818601;0.000972;0.013219;1.460395;0.684746
101635;0.099709;0.071715;-0.053085;0.643021;0.520518;6.065576;0.982110;0.001166;0.013024;1.460395;0.684746
101667;0.099080;0.072030;-0.044635;0.647801;0.437728;6.066829;0.825903;0.000972;0.013219;1.460395;0.684746
101699;0.098451;0.071715;-0.054041;0.643021;0.529883;6.065421;0.999780;0.001166;0.013024;1.460395;0.684746
101732;0.098136;0.071401;-0.063327;0.638204;0.620825;6.063766;1.171368;0.001361;0.012830;1.460395;0.684746
101764;0.097507;0.071715;-0.054781;0.643021;0.537131;6.065298;1.013455;0.001166;0.013024;1.460395;0.684746
101796;0.097193;0.071715;-0.055032;0.643021;0.539591;6.065257;1.018097;0.001166;0.013024;1.460395;0.684746
101828;0.096564;0.071401;-0.064792;0.638204;0.635166;6.063481;1.198427;0.001361;0.012830;1.460395;0.684746
101875;0.096249;0.071715;-0.055799;0.643021;0.547109;6.065127;1.032281;0.001166;0.013024;1.460395;0.684746
101907;0.095935;0.071086;-0.074732;0.633351;0.732434;6.061376;1.381952;0.001555;0.012636;1.460395;0.684746
101939;0.095620;0.071715;-0.056323;0.643021;0.552238;6.065038;1.041958;0.001166;0.013024;1.460395;0.684746
101971;0.095620;0.071401;-0.065704;0.638204;0.644093;6.063301;1.215270;0.001361;0.012830;1.460395;0.684746
102003;0.095306;0.071401;-0.066014;0.638204;0.647125;6.063239;1.220990;0.001361;0.012830;1.460395;0.684746
102035;0.094991;0.071401;-0.066326;0.638204;0.650185;6.063176;1.226764;0.001361;0.012830;1.460395;0.684746
102067;0.094677;0.071401;-0.066642;0.638204;0.653274;6.063112;1.232593;0.001361;0.012830;1.460395;0.684746
102099;0.094991;0.071401;-0.066326;0.638204;0.650185;6.063176;1.226764;0.001361;0.012830;1.460395;0.684746
102131;0.094991;0.072030;-0.047384;0.647801;0.464668;6.066445;0.876732;0.000972;0.013219;1.460395;0.684746
102164;0.095306;0.071715;-0.056589;0.643021;0.554839;6.064993;1.046865;0.001166;0.013024;1.460395;0.684746
102196;0.095306;0.071401;-0.066014;0.638204;0.647125;6.063239;1.220990;0.001361;0.012830;1.460395;0.684746
102243;0.095935;0.071086;-0.074732;0.633351;0.732434;6.061376;1.381952;0.001555;0.012636;1.460395;0.684746
102275;0.095935;0.071401;-0.065397;0.638204;0.641090;6.063362;1.209603;0.001361;0.012830;1.460395;0.684746
102307;0.096249;0.071086;-0.074384;0.633351;0.729037;6.061455;1.375542;0.001555;0.012636;1.460395;0.684746
102339;0.096564;0.072030;-0.046288;0.647801;0.453923;6.066601;0.856459;0.000972;0.013219;1.460395;0.684746
102371;0.096878;0.071401;-0.064494;0.638204;0.632245;6.063540;1.192916;0.001361;0.012830;1.460395;0.684746
102403;0.097507;0.072030;-0.045654;0.647801;0.447712;6.066690;0.844739;0.000972;0.013219;1.460395;0.684746
102437;0.097822;0.071401;-0.063615;0.638204;0.623641;6.063711;1.176682;0.001361;0.012830;1.460395;0.684746
102467;0.098136;0.071401;-0.063327;0.638204;0.620825;6.063766;1.171368;0.001361;0.012830;1.460395;0.684746
102499;0.098766;0.072030;-0.044836;0.647801;0.439689;6.066802;0.829602;0.000972;0.013219;1.460395;0.684746
102532;0.099395;0.071401;-0.062202;0.638204;0.609810;6.063981;1.150585;0.001361;0.012830;1.460395;0.684746
102564;0.100024;0.071715;-0.052851;0.643021;0.518228;6.065614;0.977789;0.001166;0.013024;1.460395;0.684746
102611;0.100338;0.071401;-0.061384;0.638204;0.601801;6.064134;1.135474;0.001361;0.012830;1.460395;0.684746
102644;0.100653;0.071715;-0.052390;0.643021;0.513708;6.065687;0.969261;0.001166;0.013024;1.460395;0.684746
102675;0.100653;0.071401;-0.061116;0.638204;0.599178;6.064184;1.130525;0.001361;0.012830;1.460395;0.684746
102707;0.100967;0.071401;-0.060851;0.638204;0.596578;6.064233;1.125619;0.001361;0.012830;1.460395;0.684746
102739;0.101282;0.071715;-0.051936;0.643021;0.509267;6.065759;0.960881;0.001166;0.013024;1.460395;0.684746
102771;0.100967;0.072030;-0.043471;0.647801;0.426320;6.066985;0.804378;0.000972;0.013219;1.460395;0.684746
102803;0.101282;0.072030;-0.043283;0.647801;0.424476;6.067010;0.800899;0.000972;0.013219;1.460395;0.684746
102836;0.100967;0.072030;-0.043471;0.647801;0.426320;6.066985;0.804378;0.000972;0.013219;1.460395;0.684746
102867;0.100967;0.071401;-0.060851;0.638204;0.596578;6.064233;1.125619;0.001361;0.012830;1.460395;0.684746
102899;0.100338;0.071401;-0.061384;0.638204;0.601801;6.064134;1.135474;0.001361;0.012830;1.460395;0.684746
102931;0.100024;0.071715;-0.052851;0.643021;0.518228;6.065614;0.977789;0.001166;0.013024;1.460395;0.684746
102980;0.100024;0.071401;-0.061654;0.638204;0.604447;6.064084;1.140467;0.001361;0.012830;1.460395;0.684746
103011;0.099395;0.071715;-0.053321;0.643021;0.522828;6.065538;0.986468;0.001166;0.013024;1.460395;0.684746
103043;0.099080;0.071086;-0.071398;0.633351;0.699822;6.062116;1.320418;0.001555;0.012636;1.460395;0.684746
103075;0.098451;0.071715;-0.054041;0.643021;0.529883;6.065421;0.999780;0.001166;0.013024;1.460395;0.684746
103107;0.098136;0.071715;-0.054285;0.643021;0.532277;6.065380;1.004297;0.001166;0.013024;1.460395;0.684746
103139;0.097507;0.071715;-0.054781;0.643021;0.537131;6.065298;1.013455;0.001166;0.013024;1.460395;0.684746
103171;0.096878;0.071715;-0.055285;0.643021;0.542074;6.065214;1.022781;0.001166;0.013024;1.460395;0.684746
103203;0.096878;0.071086;-0.073699;0.633351;0.722336;6.061609;1.362899;0.001555;0.012636;1.460395;0.684746
103235;0.096249;0.071715;-0.055799;0.643021;0.547109;6.065127;1.032281;0.001166;0.013024;1.460395;0.684746
103267;0.095935;0.071086;-0.074732;0.633351;0.732434;6.061376;1.381952;0.001555;0.012636;1.460395;0.684746
103315;0.095620;0.071401;-0.065704;0.638204;0.644093;6.063301;1.215270;0.001361;0.012830;1.460395;0.684746
103348;0.095306;0.070772;-0.084855;0.628460;0.831426;6.058923;1.568729;0.001750;0.012441;1.460395;0.684746
103380;0.095306;0.071401;-0.066014;0.638204;0.647125;6.063239;1.220990;0.001361;0.012830;1.460395;0.684746
103412;0.094991;0.071715;-0.056857;0.643021;0.557464;6.064947;1.051819;0.001166;0.013024;1.460395;0.684746
103444;0.094991;0.071086;-0.075793;0.633351;0.742818;6.061133;1.401544;0.001555;0.012636;1.460395;0.684746
103476;0.094991;0.071401;-0.066326;0.638204;0.650185;6.063176;1.226764;0.001361;0.012830;1.460395;0.684746
103507;0.094991;0.071401;-0.066326;0.638204;0.650185;6.063176;1.226764;0.001361;0.012830;1.460395;0.684746
103540;0.094991;0.071401;-0.066326;0.638204;0.650185;6.063176;1.226764;0.001361;0.012830;1.460395;0.684746
103571;0.095620;0.071401;-0.065704;0.638204;0.644093;6.063301;1.215270;0.001361;0.012830;1.460395;0.684746
103603;0.095620;0.071715;-0.056323;0.643021;0.552238;6.065038;1.041958;0.001166;0.013024;1.460395;0.684746
103635;0.095935;0.071715;-0.056060;0.643021;0.549661;6.065083;1.037097;0.001166;0.013024;1.460395;0.684746
103684;0.096249;0.071715;-0.055799;0.643021;0.547109;6.065127;1.032281;0.001166;0.013024;1.460395;0.684746
103715;0.096564;0.071715;-0.055541;0.643021;0.544580;6.065171;1.027509;0.001166;0.013024;1.460395;0.684746
103747;0.096878;0.071715;-0.055285;0.643021;0.542074;6.065214;1.022781;0.001166;0.013024;1.460395;0.684746
103779;0.097507;0.071401;-0.063905;0.638204;0.626483;6.063655;1.182044;0.001361;0.012830;1.460395;0.684746
103812;0.097822;0.071715;-0.054532;0.643021;0.534693;6.065340;1.008855;0.001166;0.013024;1.460395;0.684746
103844;0.098136;0.071086;-0.072367;0.633351;0.709297;6.061904;1.338296;0.001555;0.012636;1.460395;0.684746
103876;0.098766;0.071715;-0.053799;0.643021;0.527510;6.065460;0.995303;0.001166;0.013024;1.460395;0.684746
103907;0.099395;0.071401;-0.062202;0.638204;0.609810;6.063981;1.150585;0.001361;0.012830;1.460395;0.684746
103939;0.099709;0.071401;-0.061927;0.638204;0.607117;6.064032;1.145503;0.001361;0.012830;1.460395;0.684746
103971;0.100338;0.071086;-0.070147;0.633351;0.687575;6.062384;1.297311;0.001555;0.012636;1.460395;0.684746
104003;0.100338;0.072030;-0.043853;0.647801;0.430056;6.066934;0.811427;0.000972;0.013219;1.460395;0.684746
104051;0.100653;0.071401;-0.061116;0.638204;0.599178;6.064184;1.130525;0.001361;0.012830;1.460395;0.684746
104083;0.100653;0.071401;-0.061116;0.638204;0.599178;6.064184;1.130525;0.001361;0.012830;1.460395;0.684746
104115;0.100967;0.071715;-0.052162;0.643021;0.511478;6.065723;0.965053;0.001166;0.013024;1.460395;0.684746
104147;0.100967;0.071715;-0.052162;0.643021;0.511478;6.065723;0.965053;0.001166;0.013024;1.460395;0.684746
104179;0.100967;0.071715;-0.052162;0.643021;0.511478;6.065723;0.965053;0.001166;0.013024;1.460395;0.684746
104211;0.100967;0.071715;-0.052162;0.643021;0.511478;6.065723;0.965053;0.001166;0.013024;1.460395;0.684746
104244;0.100653;0.070772;-0.078562;0.628460;0.769903;6.060485;1.452646;0.001750;0.012441;1.460395;0.684746
104275;0.100338;0.071715;-0.052619;0.643021;0.515958;6.065651;0.973507;0.001166;0.013024;1.460395;0.684746
104308;0.100024;0.072030;-0.044046;0.647801;0.431949;6.066909;0.814998;0.000972;0.013219;1.460395;0.684746
104339;0.099709;0.071086;-0.070767;0.633351;0.693644;6.062252;1.308763;0.001555;0.012636;1.460395;0.684746
